train_acc,train_loss,val_acc,val_loss
0.02608421052631579,4.4165726,0.042,4.268444
0.046547368421052636,4.169743,0.046400000000000004,4.1948295
0.06132631578947369,4.045317,0.0664,4.042601
0.07821052631578948,3.9200695,0.0824,3.9030557
0.09517894736842107,3.8233418,0.102,3.8509192
0.11050526315789476,3.7313461,0.11,3.7059228
0.12545263157894737,3.644774,0.1332,3.6292334
0.1413894736842105,3.5689304,0.1428,3.533266
0.15338947368421052,3.4988167,0.1512,3.5752802
0.16892631578947367,3.4240077,0.1804,3.3436031
0.18010526315789477,3.3571537,0.17120000000000002,3.43773
0.19225263157894734,3.2974784,0.204,3.2432766
0.20269473684210526,3.2406557,0.20199999999999999,3.2540832
0.2126105263157895,3.1888883,0.2192,3.1683884
0.22513684210526316,3.1265686,0.22440000000000002,3.14453
0.23547368421052634,3.0726013,0.24840000000000004,3.0101626
0.24566315789473683,3.008443,0.24719999999999998,2.9763803
0.25684210526315787,2.9570847,0.2328,3.146297
0.26610526315789473,2.9050539,0.2676,2.8938663
0.27715789473684205,2.8451834,0.25720000000000004,2.9187984
0.2869473684210527,2.7965074,0.28320000000000006,2.8260682
0.2962315789473684,2.7563245,0.30119999999999997,2.756108
0.3059578947368421,2.6969783,0.2972,2.7691321
0.31349473684210527,2.6701574,0.3056,2.7116122
0.320421052631579,2.6209838,0.3104,2.6853518
0.3318947368421053,2.588712,0.31279999999999997,2.6814322
0.3369894736842105,2.5549183,0.322,2.6179879
0.34336842105263155,2.5211868,0.3024,2.6708047
0.3501052631578947,2.4818068,0.32799999999999996,2.5635276
0.35734736842105264,2.4564455,0.3296,2.5594645
0.3620421052631579,2.4279613,0.3384,2.566557
0.3648421052631579,2.4056761,0.358,2.4500594
0.375178947368421,2.3656225,0.3544,2.4867492
0.3824842105263158,2.3463826,0.35239999999999994,2.4932132
0.38538947368421045,2.318547,0.3588000000000001,2.511571
0.391578947368421,2.3006887,0.37239999999999995,2.4301887
0.3939157894736842,2.2743363,0.3688,2.4566762
0.3995157894736842,2.245721,0.37479999999999997,2.388629
0.4060421052631579,2.2281468,0.3903999999999999,2.3297088
0.4106947368421052,2.2061937,0.4008,2.278512
0.4156421052631579,2.1838925,0.37720000000000004,2.359931
0.4216631578947369,2.1616373,0.3984,2.309442
0.4237263157894738,2.1400928,0.3884,2.3093956
0.4287789473684211,2.119576,0.41159999999999997,2.2481544
0.4334315789473684,2.1037762,0.39520000000000005,2.2639577
0.43627368421052637,2.0808282,0.40240000000000004,2.2672367
0.4420210526315789,2.0673182,0.40800000000000003,2.2969935
0.44671578947368423,2.0460563,0.4104,2.259128
0.44890526315789475,2.038196,0.4016,2.2588086
0.4530105263157895,2.016423,0.42199999999999993,2.1861365
0.45541052631578943,2.0016887,0.414,2.209136
0.45877894736842106,1.9813849,0.4100000000000001,2.2138343
0.4634105263157895,1.9691973,0.4296000000000001,2.1895437
0.47010526315789475,1.9471797,0.4144,2.21123
0.4692,1.9458067,0.43,2.1867783
0.47376842105263156,1.9222789,0.43239999999999995,2.1574194
0.4764421052631579,1.9082185,0.42560000000000003,2.1446438
0.47957894736842105,1.8940687,0.4488,2.116421
0.48404210526315794,1.8822873,0.4436,2.1273272
0.4861473684210526,1.8716844,0.4336,2.1217494
0.48981052631578953,1.8567106,0.4252,2.1626801
0.49101052631578945,1.8485425,0.4416,2.1069214
0.4957684210526316,1.8239731,0.4452,2.0845838
0.49526315789473685,1.8286434,0.4432,2.1022358
0.5013263157894736,1.8070141,0.44800000000000006,2.088813
0.5057052631578948,1.7986292,0.4448,2.0860686
0.5056842105263157,1.78429,0.45,2.0799487
0.5068631578947368,1.7826599,0.45559999999999995,2.0411386
0.5097894736842106,1.7711737,0.4416,2.069455
0.5103157894736842,1.7528669,0.43599999999999994,2.0957456
0.5123157894736842,1.7538064,0.45840000000000003,2.0449567
0.5171578947368421,1.742621,0.4464,2.0518107
0.5189894736842106,1.7301925,0.45439999999999997,2.0454497
0.5206315789473684,1.7237179,0.4508,2.042563
0.526421052631579,1.7070147,0.4584,2.01801
0.5241894736842105,1.7099166,0.4568,2.0170727
0.5275578947368421,1.6941336,0.4632,2.0182755
0.5301263157894738,1.6861336,0.456,2.0312064
0.5281473684210526,1.6840192,0.462,2.0390127
0.5325894736842106,1.6764166,0.4639999999999999,2.014252
0.5298736842105263,1.6758715,0.45879999999999993,2.0214052
0.5362526315789473,1.658254,0.46199999999999997,2.020352
0.5368,1.6541692,0.47080000000000005,2.0005307
0.5385263157894737,1.6562648,0.46759999999999996,2.0034962
0.5397684210526316,1.6413906,0.4648,2.0199637
0.5385473684210527,1.6426699,0.46199999999999997,2.0121582
0.5410947368421052,1.6412598,0.4608,2.016334
0.5467578947368421,1.6253847,0.45959999999999995,2.0175855
0.5441684210526316,1.6296248,0.4604000000000001,2.0106487
0.5442736842105262,1.6297586,0.4672,2.0103202
0.5452421052631579,1.6210141,0.4656,2.0123646
0.5450736842105264,1.6242713,0.4604000000000001,2.0106146
0.5466105263157894,1.6196645,0.4684,2.0074723
0.5483789473684211,1.6130333,0.46599999999999997,2.0033913
0.5453894736842104,1.6130447,0.468,1.9948301
0.5461263157894736,1.6141987,0.4672,2.0078027
0.5482105263157894,1.6121721,0.4668,2.0072052
0.5478105263157895,1.6106143,0.4664,1.9962783
0.5479157894736842,1.6127187,0.468,2.0061848
0.5474947368421051,1.6052978,0.46879999999999994,1.9912289
