train_acc,train_loss,val_acc,val_loss
0.03886315789473684,4.281281,0.055600000000000004,4.052047
0.07536842105263158,3.9163992,0.0956,3.7442126
0.11871578947368423,3.632974,0.14600000000000002,3.4746177
0.16837894736842107,3.3588955,0.18599999999999997,3.2806792
0.21882105263157894,3.0868704,0.23399999999999999,3.0101125
0.26002105263157893,2.872094,0.24839999999999995,2.9069924
0.29581052631578947,2.6992683,0.2952,2.7055466
0.3270947368421052,2.5529919,0.3056,2.6696212
0.3516210526315789,2.4320939,0.3256,2.5593867
0.3767157894736842,2.3247092,0.3704,2.3966498
0.3991157894736842,2.2258656,0.39080000000000004,2.2932026
0.4185473684210526,2.1414723,0.4036,2.2023978
0.42930526315789475,2.0728254,0.4072,2.1623704
0.4523789473684211,1.9966486,0.4159999999999999,2.1130238
0.46505263157894744,1.9373173,0.43439999999999995,2.046672
0.47658947368421056,1.880549,0.44239999999999996,2.0594277
0.49136842105263157,1.8164743,0.456,1.9874004
0.5023157894736843,1.7785225,0.466,2.013737
0.5133473684210527,1.7335218,0.4744,1.907218
0.5222736842105263,1.6913764,0.46120000000000005,1.9501474
0.5313052631578947,1.6521201,0.4892,1.8466665
0.5442105263157895,1.6089214,0.4836000000000001,1.8969029
0.5476421052631579,1.5790923,0.4916,1.8187963
0.5556842105263158,1.55415,0.49400000000000005,1.8105625
0.5664210526315789,1.518659,0.4972,1.8290051
0.5723157894736842,1.4889475,0.5212,1.7433652
0.5778947368421052,1.4632323,0.5172,1.7319793
0.5848421052631579,1.4359782,0.5124,1.76196
0.5894526315789473,1.41591,0.5172,1.7238857
0.598063157894737,1.3866191,0.5384,1.6819206
0.6029473684210526,1.3656248,0.5108,1.7424443
0.6113684210526316,1.3443401,0.5404,1.65062
0.6142526315789474,1.3245459,0.534,1.7004056
0.6188210526315789,1.2982451,0.5572,1.653886
0.6246947368421053,1.2716705,0.5384,1.6558592
0.6285473684210526,1.2579131,0.5319999999999999,1.7071395
0.6349684210526316,1.2409905,0.552,1.6317323
0.6410526315789473,1.2186917,0.5519999999999999,1.6365248
0.6478315789473684,1.1956726,0.5504000000000001,1.6365933
0.6475157894736843,1.1831721,0.5347999999999999,1.7357465
0.6534736842105263,1.1639318,0.5388000000000001,1.678637
0.6582526315789474,1.1500621,0.5484,1.6886617
0.6633263157894738,1.1307039,0.5596,1.631411
0.6683157894736842,1.1112404,0.56,1.628175
0.6704842105263158,1.1018312,0.5576,1.672553
0.6745684210526315,1.081931,0.5588000000000001,1.66485
0.6789894736842105,1.067119,0.5611999999999999,1.6461965
0.6842947368421053,1.0548778,0.5532,1.7037785
0.6847157894736843,1.0427637,0.5628,1.6303949
0.6924842105263159,1.0284221,0.5684,1.6379262
0.6965473684210527,1.009019,0.5708,1.6209217
0.6965263157894738,1.0028776,0.5708,1.6276994
0.7041684210526317,0.9807136,0.5660000000000001,1.6275171
0.7082105263157894,0.96598554,0.5760000000000001,1.5921384
0.7109894736842106,0.95186937,0.5688,1.6475253
0.7131157894736843,0.939672,0.5692,1.6244255
0.7160631578947368,0.92838985,0.5716,1.6827233
0.7221473684210525,0.9086814,0.5864,1.582411
0.7258736842105263,0.8960977,0.5723999999999999,1.6355885
0.7319789473684211,0.8858915,0.5684,1.644115
0.7295368421052632,0.8791031,0.572,1.6599842
0.7359999999999999,0.8636426,0.5756,1.6315622
0.7395157894736841,0.8505972,0.5760000000000001,1.6602044
0.740378947368421,0.8453919,0.5716,1.6397492
0.7446947368421053,0.8292872,0.5752,1.6267269
0.7455157894736842,0.8275541,0.5744,1.645424
0.7465473684210526,0.8179229,0.5788,1.636146
0.7536421052631579,0.80196685,0.5808000000000001,1.6836723
0.7571578947368421,0.78725237,0.5708,1.6576164
0.7557473684210527,0.78531533,0.5776,1.6628498
0.7610526315789473,0.77639115,0.5792,1.6549592
0.7638526315789473,0.7632864,0.5760000000000001,1.6814097
0.7641684210526316,0.755671,0.5796,1.6814568
0.7677473684210526,0.75295496,0.5803999999999999,1.6759878
0.7703368421052632,0.7340483,0.586,1.6716083
0.7735578947368421,0.73223263,0.5804,1.6802611
0.7737263157894736,0.7258488,0.5871999999999999,1.6713642
0.7769052631578947,0.71711785,0.574,1.674928
0.7772210526315788,0.71216464,0.5795999999999999,1.6734936
0.7824842105263158,0.7002876,0.5855999999999999,1.6692634
0.7807157894736841,0.6976236,0.5764,1.6671985
0.7832,0.69589454,0.5784,1.6885126
0.7870105263157895,0.6841738,0.5768,1.6993352
0.7879368421052632,0.680428,0.5824,1.6833614
0.7910947368421053,0.67747104,0.5780000000000001,1.6963001
0.7921052631578948,0.6682702,0.576,1.7071221
0.7905894736842106,0.6708623,0.5748,1.7015126
0.7908631578947368,0.6649069,0.5764,1.6962858
0.794357894736842,0.6602143,0.5796,1.7055756
0.7967157894736844,0.6542837,0.5776,1.7086667
0.7978526315789474,0.6568996,0.5792,1.7078322
0.7999789473684209,0.64795834,0.5812,1.7009294
0.7958105263157895,0.6551479,0.5788,1.7218605
0.7974947368421054,0.649489,0.5768,1.7112362
0.7981473684210526,0.64834416,0.5743999999999999,1.7113063
0.7990105263157895,0.6455168,0.5804,1.7031587
0.7964210526315789,0.64834344,0.5804,1.7114491
0.7994105263157896,0.64215994,0.5760000000000001,1.7141271
0.8,0.6417989,0.5748,1.7071587
0.8029052631578947,0.63193387,0.5840000000000001,1.7117934
