train_acc,train_loss,val_acc,val_loss
0.023642105263157895,4.3988914,0.0404,4.189047
0.05202105263157895,4.08542,0.07280000000000002,3.9555972
0.08694736842105263,3.8664005,0.11560000000000001,3.695459
0.12410526315789475,3.6552467,0.14360000000000003,3.5332792
0.1594315789473684,3.4619017,0.16840000000000002,3.447213
0.19465263157894738,3.266747,0.2168,3.1478481
0.22789473684210526,3.0748303,0.24600000000000002,2.9395761
0.257621052631579,2.9171197,0.28,2.8462384
0.28515789473684205,2.7777557,0.2916,2.8179865
0.3058315789473684,2.665377,0.3136,2.62867
0.3252421052631579,2.5693052,0.324,2.56197
0.3397894736842105,2.4898233,0.3408,2.5269527
0.35635789473684215,2.4193127,0.33039999999999997,2.5523677
0.3717684210526316,2.3501728,0.37,2.3604584
0.3825894736842106,2.3020718,0.374,2.3994305
0.3954947368421053,2.242406,0.4048,2.273723
0.4045473684210526,2.1971152,0.38079999999999997,2.3333116
0.41606315789473686,2.1501143,0.41559999999999997,2.1880543
0.4261894736842105,2.1124654,0.39959999999999996,2.2550762
0.43229473684210534,2.0776427,0.4176,2.219455
0.4422315789473684,2.033388,0.42480000000000007,2.1478283
0.45242105263157895,1.9992131,0.414,2.1941888
0.45646315789473685,1.9715438,0.41440000000000005,2.191285
0.4613473684210527,1.946256,0.4324,2.1021953
0.47507368421052637,1.9111086,0.44160000000000005,2.1299832
0.4737263157894737,1.8989407,0.45399999999999996,2.0820959
0.48336842105263156,1.8657078,0.43520000000000003,2.1052852
0.4906526315789474,1.8406097,0.4456,2.0677662
0.49155789473684214,1.8242503,0.45159999999999995,2.0718367
0.5027368421052631,1.7878523,0.44760000000000005,2.0357075
0.5065684210526316,1.7657914,0.46879999999999994,2.0040176
0.5148421052631579,1.7422502,0.46120000000000005,2.0109413
0.5153684210526316,1.7300562,0.46399999999999997,2.006802
0.5217473684210526,1.7028927,0.46159999999999995,2.0178628
0.5255578947368421,1.6858418,0.47,1.9605124
0.5342526315789473,1.6595827,0.47120000000000006,1.9442685
0.5390947368421053,1.6391108,0.45519999999999994,2.003252
0.5451789473684211,1.6183542,0.486,1.9696752
0.546,1.6053796,0.47559999999999997,1.9619752
0.5473052631578947,1.589973,0.48039999999999994,1.9878534
0.5512,1.573888,0.47680000000000006,1.979525
0.559978947368421,1.550578,0.4800000000000001,1.9960121
0.5663157894736842,1.5248892,0.49079999999999996,1.9245607
0.568021052631579,1.5074396,0.49800000000000005,1.913134
0.5744210526315789,1.488559,0.5,1.9235301
0.5810315789473685,1.4729532,0.4888,1.9567555
0.5836842105263158,1.4583777,0.4924,1.9703395
0.5838526315789473,1.4467306,0.4824,1.9671104
0.5901894736842106,1.4270059,0.48519999999999996,1.9922708
0.5908842105263158,1.409841,0.5,1.9491714
0.5993684210526316,1.3916209,0.49160000000000004,1.987323
0.6032,1.3746243,0.5012,1.9679604
0.6050105263157894,1.365642,0.49560000000000004,1.9238026
0.6111368421052631,1.3446312,0.5036,1.9225821
0.6152631578947368,1.3302082,0.4968000000000001,1.9380206
0.6166526315789475,1.3123,0.4991999999999999,1.9881095
0.6213684210526316,1.2943227,0.5032,1.945007
0.6305894736842105,1.2780769,0.506,1.9538437
0.6289052631578947,1.2564052,0.5092,1.9292076
0.6352842105263158,1.2439004,0.49839999999999995,1.9412271
0.6366947368421053,1.2374172,0.5204,1.9107858
0.6419578947368422,1.213384,0.5087999999999999,1.9272323
0.6437473684210526,1.2086966,0.5096,1.9123462
0.6507157894736842,1.1911148,0.5,1.9473196
0.6546736842105264,1.171147,0.5164,1.9134125
0.6567368421052632,1.1618599,0.5052,1.9841394
0.6607578947368421,1.1461536,0.514,1.9719075
0.6640421052631579,1.1343338,0.5072,2.0568337
0.6662526315789473,1.1142898,0.5056,2.0074382
0.6748210526315789,1.102252,0.5112000000000001,1.9542297
0.6761263157894736,1.0927157,0.512,1.9959095
0.6781052631578948,1.0795324,0.5184000000000001,1.9472318
0.6790526315789472,1.0711244,0.516,1.9823639
0.6852421052631579,1.053815,0.5132,1.9993805
0.6879578947368422,1.0456989,0.5187999999999999,1.9966241
0.6889052631578948,1.0309191,0.5136,2.0203826
0.6938736842105264,1.0219771,0.5148,1.9798149
0.6990947368421052,1.0082147,0.5087999999999999,2.006749
0.6992421052631579,0.99757874,0.5168,2.040442
0.7029263157894736,0.9884748,0.518,2.0482388
0.7042105263157895,0.9813706,0.5232000000000001,2.024333
0.7089052631578947,0.9724691,0.5168,2.067603
0.7077052631578946,0.96449244,0.518,2.0452573
0.7113263157894737,0.95517516,0.5256000000000001,2.04431
0.7121263157894737,0.9522813,0.5227999999999999,2.053446
0.7170947368421052,0.9397093,0.5264,2.054728
0.7186105263157894,0.9346638,0.5196000000000001,2.0786855
0.7208,0.9249257,0.5187999999999999,2.105768
0.7218526315789474,0.92198896,0.5184000000000001,2.0757325
0.717957894736842,0.92378986,0.5184000000000001,2.0705845
0.7235157894736842,0.9145511,0.5272,2.08642
0.7218736842105263,0.91539323,0.5196000000000001,2.090256
0.7244421052631579,0.9074666,0.524,2.1014307
0.7285263157894736,0.89692813,0.5248,2.1058767
0.7250526315789473,0.8992636,0.5184000000000001,2.1031263
0.73,0.89082116,0.5228,2.095658
0.7287578947368422,0.89638287,0.5196000000000001,2.1075182
0.7291578947368421,0.8952241,0.5204,2.1108663
0.7297894736842104,0.89147127,0.5188,2.1168342
0.7319157894736842,0.8847642,0.5256000000000001,2.104602
