train_acc,train_loss,val_acc,val_loss
0.010168421052631578,4.6085815,0.0096,4.606929
0.009557894736842105,4.6063943,0.008400000000000001,4.606768
0.008778947368421053,4.6062145,0.0064,4.6067314
0.008505263157894736,4.606056,0.007600000000000001,4.6069436
0.008652631578947368,4.605982,0.0064,4.6070232
0.009368421052631578,4.6059623,0.0064,4.6069856
0.008757894736842105,4.6059237,0.0076,4.607089
0.009010526315789474,4.6059155,0.0076,4.60694
0.009684210526315788,4.605849,0.006400000000000001,4.6067133
0.008989473684210525,4.605809,0.0076,4.6068506
0.009768421052631579,4.6058016,0.0076,4.6066065
0.009578947368421055,4.6057673,0.0076,4.6067877
0.008821052631578948,4.6057444,0.008,4.6067047
0.00934736842105263,4.6057515,0.0076,4.6069393
0.008400000000000001,4.6057277,0.0076,4.607
0.009242105263157895,4.605748,0.0064,4.606857
0.009536842105263156,4.6057067,0.0064,4.6066976
0.008905263157894737,4.605697,0.0064,4.6068034
0.008947368421052631,4.605686,0.0064,4.606783
0.00951578947368421,4.6056495,0.0076,4.606895
0.009684210526315788,4.6056733,0.0076,4.6068997
0.009663157894736842,4.605667,0.0064,4.606849
0.008989473684210528,4.605641,0.0076,4.6067367
0.00983157894736842,4.6056223,0.0064,4.606777
0.008821052631578946,4.605654,0.007200000000000001,4.6068363
0.009536842105263158,4.6056004,0.0076,4.6067653
0.008884210526315791,4.605593,0.0076,4.6067386
0.009136842105263157,4.605595,0.0076,4.606809
0.008863157894736842,4.6055536,0.006400000000000001,4.6068144
0.009578947368421055,4.6055546,0.006400000000000001,4.606753
0.009178947368421054,4.605523,0.0064,4.606802
0.00905263157894737,4.605548,0.0064,4.606803
0.009852631578947368,4.6055245,0.007199999999999999,4.6068254
0.009094736842105263,4.6055202,0.0072,4.606838
0.009242105263157895,4.6054897,0.007200000000000001,4.606907
0.0092,4.605506,0.0072,4.6067667
0.00928421052631579,4.605483,0.0064,4.606813
0.008694736842105264,4.605477,0.0064,4.606797
0.008778947368421053,4.605469,0.0064,4.6067805
0.009494736842105262,4.6054506,0.0072,4.6068816
0.009494736842105264,4.6054926,0.0064,4.6068068
0.009200000000000002,4.605435,0.0064,4.6068687
0.009263157894736843,4.6054316,0.0064,4.6069045
0.009157894736842106,4.6054225,0.0064,4.6068935
0.009621052631578949,4.605409,0.0064,4.6068416
0.00951578947368421,4.605411,0.0064,4.6068244
0.010063157894736842,4.6054015,0.0064,4.6068273
0.009600000000000001,4.6053905,0.0064,4.606871
0.008589473684210527,4.6054044,0.0064,4.6068616
0.009094736842105263,4.6053843,0.0064,4.606825
0.00976842105263158,4.6053867,0.006400000000000001,4.606826
0.009431578947368423,4.605371,0.0064,4.6068625
0.00951578947368421,4.605354,0.0064,4.60686
0.008821052631578946,4.6053762,0.006400000000000001,4.6069107
0.009052631578947368,4.6053452,0.0064,4.606854
0.009663157894736842,4.605334,0.0064,4.60688
0.009326315789473684,4.605335,0.0064,4.6068683
0.009578947368421051,4.605321,0.0064,4.6068945
0.010021052631578946,4.6053133,0.0064,4.6068754
0.009473684210526316,4.6053114,0.006400000000000001,4.6068773
0.00951578947368421,4.605305,0.0064,4.6068935
0.009705263157894738,4.605291,0.0064,4.6068788
0.010084210526315791,4.6052837,0.0063999999999999994,4.6069045
0.009789473684210527,4.605291,0.0064,4.6068645
0.00936842105263158,4.6052704,0.0064,4.6068926
0.009578947368421051,4.605268,0.0064,4.6068783
0.009621052631578949,4.6052566,0.0064,4.6068583
0.01,4.6052527,0.0064,4.606849
0.009326315789473684,4.605247,0.006400000000000001,4.6068764
0.009747368421052631,4.605241,0.0064,4.606855
0.009347368421052632,4.6052322,0.0064,4.606872
0.009852631578947368,4.6052275,0.0064,4.6068764
0.009915789473684211,4.6052203,0.0064,4.6068707
0.009852631578947368,4.605219,0.0064,4.6068687
0.01008421052631579,4.6052103,0.0064,4.606874
0.00983157894736842,4.605204,0.0064,4.6068645
0.009621052631578949,4.6051984,0.0064,4.606878
0.01,4.605199,0.0064,4.606875
0.009642105263157895,4.605192,0.006400000000000001,4.606864
0.00976842105263158,4.605187,0.0064,4.606868
0.009789473684210527,4.6051807,0.0064,4.606867
0.010189473684210526,4.6051784,0.0064,4.6068664
0.01002105263157895,4.6051726,0.006400000000000001,4.606867
0.009936842105263157,4.6051707,0.0064,4.6068635
0.00997894736842105,4.6051645,0.0064,4.606868
0.010189473684210526,4.6051636,0.006400000000000001,4.6068625
0.009915789473684213,4.6051593,0.0064,4.606864
0.009915789473684211,4.605156,0.006400000000000001,4.606862
0.009726315789473684,4.605153,0.0064,4.606867
0.009915789473684211,4.605151,0.006400000000000001,4.606862
0.010189473684210526,4.6051493,0.0064,4.6068616
0.009663157894736842,4.605147,0.0064,4.606864
0.01,4.6051445,0.006400000000000001,4.606862
0.010189473684210526,4.605143,0.0064,4.6068654
0.010189473684210526,4.6051407,0.0064,4.6068645
0.010189473684210526,4.6051397,0.0063999999999999994,4.6068654
0.009894736842105262,4.605139,0.0064,4.6068635
0.01,4.605138,0.0064,4.6068645
0.010189473684210526,4.605138,0.0064,4.606864
0.010189473684210526,4.605137,0.0064,4.6068625
