train_acc,train_loss,val_acc,val_loss
0.028842105263157898,4.364481,0.04,4.3143206
0.04890526315789474,4.1323566,0.0504,4.1593914
0.0635578947368421,4.0069427,0.06880000000000001,3.9477415
0.08355789473684211,3.8927982,0.0904,3.8432722
0.10324210526315791,3.7819812,0.11519999999999998,3.6599433
0.1213684210526316,3.6879475,0.11960000000000001,3.649683
0.1333894736842105,3.6071525,0.1356,3.577456
0.14928421052631577,3.5158038,0.134,3.5454526
0.16418947368421052,3.4443982,0.1624,3.4291275
0.17454736842105262,3.3713949,0.182,3.2812817
0.18846315789473683,3.2874157,0.17520000000000002,3.3589506
0.19888421052631577,3.223463,0.19520000000000004,3.2006695
0.20989473684210527,3.1559806,0.2128,3.1542323
0.2226947368421053,3.087052,0.2384,3.0229561
0.23471578947368424,3.0182292,0.2376,3.0950327
0.25332631578947373,2.9485068,0.2564,2.9319444
0.26218947368421053,2.8942099,0.2648,2.9608462
0.27467368421052624,2.8361995,0.2644,2.8716092
0.2826315789473684,2.793073,0.2728,2.8219445
0.2934105263157895,2.733029,0.2816,2.8038666
0.3040210526315789,2.6953936,0.2924,2.7519927
0.311978947368421,2.651152,0.2796,2.8146842
0.32084210526315793,2.609716,0.2852,2.7749143
0.33,2.569895,0.3152,2.6863165
0.334378947368421,2.5381646,0.29359999999999997,2.7171464
0.34336842105263155,2.505963,0.31560000000000005,2.6107068
0.34976842105263156,2.4710917,0.32,2.634199
0.35663157894736836,2.4412873,0.31920000000000004,2.6332204
0.3630315789473684,2.4066262,0.3284,2.5143266
0.3693263157894737,2.3796651,0.3408,2.4978108
0.37469473684210525,2.355894,0.34279999999999994,2.4818463
0.3778526315789474,2.3360565,0.3552,2.5011547
0.38461052631578946,2.3095548,0.3576,2.3889964
0.39263157894736844,2.275777,0.3644,2.4215193
0.39427368421052633,2.2513502,0.35719999999999996,2.3882601
0.40233684210526316,2.235833,0.3436,2.4799771
0.40682105263157897,2.213376,0.36160000000000003,2.3960164
0.4088210526315789,2.1930144,0.38079999999999997,2.3369882
0.4140631578947368,2.1659245,0.368,2.3702388
0.41911578947368416,2.1477525,0.3499999999999999,2.5343227
0.4243368421052632,2.131508,0.3968,2.3091466
0.4319368421052631,2.103881,0.40240000000000004,2.2602305
0.4306526315789474,2.0962267,0.37520000000000003,2.3656263
0.4365473684210527,2.0721846,0.38439999999999996,2.258341
0.44063157894736843,2.0544467,0.40319999999999995,2.228609
0.4457894736842105,2.0340838,0.39039999999999997,2.3252637
0.4496,2.0188634,0.4096,2.2190394
0.45071578947368424,2.0028248,0.39239999999999997,2.2781875
0.4571157894736842,1.983062,0.41519999999999996,2.1795664
0.45808421052631587,1.9756122,0.41159999999999997,2.201688
0.46225263157894736,1.95345,0.40159999999999996,2.2344239
0.46793684210526326,1.9397684,0.4268,2.1553025
0.4708631578947369,1.9202085,0.4208,2.1390421
0.4752842105263158,1.9106233,0.4135999999999999,2.1765285
0.4763789473684211,1.9043797,0.4236,2.1621673
0.4822315789473684,1.8736043,0.4071999999999999,2.1853068
0.48191578947368424,1.8740712,0.43320000000000003,2.100872
0.49004210526315783,1.8450463,0.4360000000000001,2.1092856
0.4905894736842105,1.8412849,0.4336,2.1193593
0.4944631578947368,1.8251888,0.43439999999999995,2.1045349
0.49732631578947367,1.818172,0.4364,2.0865214
0.4977052631578947,1.8097023,0.4288,2.0907094
0.505221052631579,1.7906356,0.4436,2.0751634
0.5028210526315791,1.7833054,0.43920000000000003,2.0930424
0.506042105263158,1.7711734,0.44,2.0771036
0.5070526315789474,1.7657257,0.44559999999999994,2.050116
0.5133894736842105,1.7465206,0.4424,2.0578353
0.5162105263157896,1.7340828,0.4416,2.0579844
0.5185263157894737,1.7206084,0.4463999999999999,2.066451
0.5180631578947368,1.7163638,0.44720000000000004,2.057812
0.5238736842105264,1.7020603,0.4536,2.0305555
0.5211368421052632,1.7016934,0.44799999999999995,2.0467272
0.5266947368421053,1.6848072,0.444,2.0328076
0.5239578947368421,1.6834878,0.4528000000000001,2.0363288
0.5305684210526316,1.6688926,0.456,2.011127
0.5327578947368421,1.6647584,0.45919999999999994,2.0098982
0.533157894736842,1.660613,0.4599999999999999,2.007713
0.5353052631578948,1.6532347,0.4603999999999999,1.9888393
0.5394105263157896,1.6403264,0.4628,1.9983246
0.5388421052631579,1.6350689,0.456,2.002942
0.5409473684210526,1.6297207,0.4636,2.0006008
0.5419157894736842,1.6288993,0.4647999999999999,1.9975848
0.5421684210526315,1.6156683,0.45959999999999995,1.9877961
0.5428631578947368,1.6148586,0.46599999999999997,1.9949732
0.5462947368421053,1.6105804,0.462,1.9962411
0.5489263157894737,1.6009295,0.46159999999999995,1.9755899
0.5461052631578946,1.5992016,0.4692,1.966888
0.5499157894736842,1.588685,0.4668,1.9888606
0.5508631578947369,1.5905095,0.4692,1.9843109
0.5497473684210527,1.5917804,0.4648,1.9824795
0.5528000000000001,1.585394,0.46959999999999996,1.980571
0.547578947368421,1.5874664,0.46559999999999996,1.9858187
0.5529263157894737,1.5806983,0.47,1.9815948
0.552442105263158,1.576299,0.46759999999999996,1.9786575
0.5550736842105263,1.5770245,0.47039999999999993,1.9761631
0.5553473684210527,1.5710752,0.46759999999999996,1.9714117
0.552778947368421,1.5751141,0.46680000000000005,1.9731553
0.5543789473684212,1.5726222,0.468,1.9797931
0.5526736842105263,1.5734813,0.4696,1.9770852
0.5546105263157894,1.5688252,0.4672,1.9775832
